fra;jour;clage_90;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2023-04-03;69;2;;1.87206041345199;0.235557270566807;9.50907508024952;0.706671811700421
FR;2023-04-04;69;0;0.123977510824635;3.63254106716181;0.66947855845303;20.7042443077141;2.05802667968895
FR;2023-04-04;69;1;;1.8348671602046;0.433921287886223;11.2571579828769;1.40094587231838
FR;2023-04-04;69;2;;1.79767390695721;0.235557270566807;9.44708632483721;0.657080807370567
FR;2023-04-05;69;0;0.123977510824635;3.75651857798645;0.681876309535494;20.9026083250335;2.09521993293634
FR;2023-04-05;69;1;;1.84726491128707;0.42152353680376;11.3191467382892;1.40094587231838
FR;2023-04-05;69;2;;1.90925366669938;0.260352772731734;9.5834615867443;0.694274060617957
FR;2023-04-06;69;0;0.136375261907099;3.68213207149167;0.731467313865348;20.7538353120439;2.04562892860648
FR;2023-04-06;69;1;;1.76048065370982;0.471114541133614;11.207566978547;1.38854812123591
FR;2023-04-06;69;2;;1.92165141778185;0.260352772731734;9.54626833349691;0.657080807370567
FR;2023-04-07;69;0;0.161170764072026;3.55815456066703;0.63228530520564;20.2827207709103;1.99603792427663
FR;2023-04-07;69;1;;1.76048065370982;0.42152353680376;10.9348164547328;1.38854812123591
FR;2023-04-07;69;2;;1.79767390695721;0.21076176840188;9.3479043161775;0.607489803040713
FR;2023-04-08;69;0;0.173568515154489;3.58295006283196;0.63228530520564;19.9727769938487;1.95884467102924
FR;2023-04-08;69;1;;1.81007165803967;0.409125785721296;10.7488501884959;1.3265593658236
FR;2023-04-08;69;2;;1.77287840479228;0.223159519484343;9.22392680535286;0.63228530520564
FR;2023-04-09;69;0;0.185966266236953;3.60774556499689;0.644683056288103;20.0967545046734;1.95884467102924
FR;2023-04-09;69;1;;1.8348671602046;0.42152353680376;10.7984411928257;1.33895711690606
FR;2023-04-09;69;2;;1.77287840479228;0.223159519484343;9.29831331184764;0.619887554123176
FR;2023-04-10;69;0;0.185966266236953;3.21101753035805;0.63228530520564;20.2827207709103;2.03323117752402
FR;2023-04-10;69;1;;1.53732113422548;0.384330283556369;10.8480321971556;1.40094587231838
FR;2023-04-10;69;2;;1.67369639613258;0.247955021649271;9.43468857375474;0.63228530520564
FR;2023-04-11;69;0;0.223159519484343;3.62014331607935;0.694274060617957;21.0389835869406;2.15720868834865
FR;2023-04-11;69;1;;1.71088964937997;0.371932532473906;11.232362480712;1.43813912556577
FR;2023-04-11;69;2;;1.90925366669938;0.322341528144052;9.80662110622865;0.719069562782884
FR;2023-04-12;69;0;0.235557270566807;3.6697343204092;0.743865064947811;21.1009723423529;2.20679969267851
FR;2023-04-12;69;1;;1.79767390695721;0.45871679005115;11.393533244784;1.48773012989562
FR;2023-04-12;69;2;;1.87206041345199;0.285148274896661;9.70743909756894;0.719069562782884
FR;2023-04-13;69;0;0.223159519484343;3.84330283556369;0.706671811700421;21.076176840188;2.16960643943112
FR;2023-04-13;69;1;;1.90925366669938;0.42152353680376;11.3811354937015;1.45053687664823
FR;2023-04-13;69;2;;1.93404916886431;0.285148274896661;9.69504134648648;0.719069562782884
FR;2023-04-14;69;0;0.21076176840188;4.10365560829543;0.768660567112739;21.1009723423529;2.15720868834865
FR;2023-04-14;69;1;;2.05802667968895;0.45871679005115;11.4059309958664;1.47533237881316
FR;2023-04-14;69;2;;2.04562892860648;0.309943777061588;9.69504134648648;0.681876309535494
FR;2023-04-15;69;0;0.21076176840188;4.2152353680376;0.793456069277666;20.8034263163738;2.18200419051358
FR;2023-04-15;69;1;;2.02083342644155;0.495910043298541;11.1827714763821;1.50012788097809
FR;2023-04-15;69;2;;2.19440194159604;0.297546025979125;9.6206548399917;0.681876309535494
FR;2023-04-16;69;0;0.223159519484343;4.31441737669731;0.768660567112739;20.9521993293634;2.15720868834865
FR;2023-04-16;69;1;;2.04562892860648;0.45871679005115;11.232362480712;1.45053687664823
FR;2023-04-16;69;2;;2.26878844809083;0.309943777061588;9.7198368486514;0.706671811700421
FR;2023-04-17;69;0;0.272750523814198;4.76073641566599;0.781058318195202;21.5596891324041;2.25639069700836
FR;2023-04-17;69;1;;2.28118619917329;0.45871679005115;11.5299085066911;1.51252563206055
FR;2023-04-17;69;2;;2.47955021649271;0.322341528144052;10.029780625713;0.743865064947811
FR;2023-04-18;69;0;0.260352772731734;4.54997464726411;0.756262816030275;21.0017903336932;2.29358395025575
FR;2023-04-18;69;1;;2.13241318618373;0.446319038968687;11.1331804720522;1.52492338314301
FR;2023-04-18;69;2;;2.41756146108039;0.309943777061588;9.86860986164097;0.768660567112739
FR;2023-04-19;69;0;0.297546025979125;4.51278139401672;0.681876309535494;20.9274038271984;2.25639069700836
FR;2023-04-19;69;1;;2.04562892860648;0.384330283556369;10.9844074590627;1.50012788097809
FR;2023-04-19;69;2;;2.46715246541024;0.297546025979125;9.94299636813575;0.756262816030275
FR;2023-04-20;69;0;0.347137030308979;4.47558814076933;0.694274060617957;20.890210573951;2.20679969267851
FR;2023-04-20;69;1;;2.15720868834865;0.42152353680376;11.1331804720522;1.47533237881316
FR;2023-04-20;69;2;;2.31837945242068;0.272750523814198;9.7570301018988;0.731467313865348
FR;2023-04-21;69;0;0.371932532473906;4.50038364293426;0.694274060617957;20.890210573951;2.15720868834865
FR;2023-04-21;69;1;;2.09521993293634;0.396728034638833;11.046396214475;1.41334362340084
FR;2023-04-21;69;2;;2.40516370999792;0.297546025979125;9.84381435947604;0.743865064947811
FR;2023-04-22;69;0;0.347137030308979;4.41359938535702;0.66947855845303;20.6050622990544;2.18200419051358
FR;2023-04-22;69;1;;2.18200419051358;0.396728034638833;11.0216007123101;1.45053687664823
FR;2023-04-22;69;2;;2.23159519484343;0.272750523814198;9.5834615867443;0.731467313865348
FR;2023-04-23;69;0;0.347137030308979;4.38880388319209;0.743865064947811;20.7166420587965;2.26878844809083
FR;2023-04-23;69;1;;2.19440194159604;0.433921287886223;11.1455782231347;1.48773012989562
FR;2023-04-23;69;2;;2.19440194159604;0.309943777061588;9.57106383566184;0.781058318195202
FR;2023-04-24;69;0;0.297546025979125;4.27722412344992;0.644683056288103;21.2497453553425;2.29358395025575
FR;2023-04-24;69;1;;2.13241318618373;0.371932532473906;11.3687377426191;1.50012788097809
FR;2023-04-24;69;2;;2.14481093726619;0.272750523814198;9.88100761272343;0.793456069277666
FR;2023-04-25;69;0;0.309943777061588;4.25242862128499;0.66947855845303;21.2001543510126;2.34317495458561
FR;2023-04-25;69;1;;2.19440194159604;0.446319038968687;11.3067489872067;1.53732113422548
FR;2023-04-25;69;2;;2.05802667968895;0.223159519484343;9.89340536380589;0.805853820360129
FR;2023-04-26;69;0;0.235557270566807;4.12845111046035;0.706671811700421;20.9769948315283;2.39276595891546
FR;2023-04-26;69;1;;2.23159519484343;0.45871679005115;11.232362480712;1.58691213855533
FR;2023-04-26;69;2;;1.89685591561692;0.247955021649271;9.74463235081633;0.805853820360129
FR;2023-04-27;69;0;0.185966266236953;3.84330283556369;0.719069562782884;20.4934825393122;2.29358395025575
FR;2023-04-27;69;1;;2.04562892860648;0.45871679005115;11.1207827209698;1.54971888530794
FR;2023-04-27;69;2;;1.79767390695721;0.260352772731734;9.37269981834243;0.743865064947811
FR;2023-04-28;69;0;0.185966266236953;3.69452982257413;0.644683056288103;20.2827207709103;2.20679969267851
FR;2023-04-28;69;1;;2.08282218185387;0.433921287886223;11.0835894677224;1.52492338314301
FR;2023-04-28;69;2;;1.61170764072026;0.21076176840188;9.19913130318793;0.681876309535494
FR;2023-04-29;69;0;0.223159519484343;3.47137030308979;0.582694300875786;19.5140602037976;2.04562892860648
FR;2023-04-29;69;1;;1.92165141778185;0.384330283556369;10.7736456906608;1.45053687664823
FR;2023-04-29;69;2;;1.54971888530794;0.198364017319416;8.74041451313679;0.595092051958249
FR;2023-04-30;69;0;0.235557270566807;3.33499504118269;0.508307794381004;19.5636512081274;2.03323117752402
FR;2023-04-30;69;1;;1.87206041345199;0.359534781391442;10.7860434417433;1.43813912556577
FR;2023-04-30;69;2;;1.4629346277307;0.148773012989562;8.77760776638418;0.595092051958249
FR;2023-05-01;69;0;0.247955021649271;2.90107375329646;0.508307794381004;19.6008444613748;2.02083342644155
FR;2023-05-01;69;1;;1.66129864505011;0.371932532473906;10.8108389439082;1.43813912556577
FR;2023-05-01;69;2;;1.23977510824635;0.136375261907099;8.79000551746664;0.582694300875786
FR;2023-05-02;69;0;0.285148274896661;2.77709624247183;0.45871679005115;19.9851747449312;2.04562892860648
FR;2023-05-02;69;1;;1.57451438747287;0.285148274896661;11.0339984633925;1.42574137448331
FR;2023-05-02;69;2;;1.20258185499896;0.173568515154489;8.95117628153866;0.619887554123176
FR;2023-05-03;69;0;0.309943777061588;2.7523007403069;0.45871679005115;19.7372197232819;2.05802667968895
FR;2023-05-03;69;1;;1.59930988963779;0.285148274896661;10.9100209525679;1.40094587231838
FR;2023-05-03;69;2;;1.15299085066911;0.173568515154489;8.82719877071403;0.657080807370567
FR;2023-05-04;69;0;0.322341528144052;2.72750523814198;0.433921287886223;19.2413096799834;1.94644691994677
FR;2023-05-04;69;1;;1.52492338314301;0.247955021649271;10.6000771755063;1.3265593658236
FR;2023-05-04;69;2;;1.20258185499896;0.185966266236953;8.64123250447708;0.619887554123176
FR;2023-05-05;69;0;0.322341528144052;2.47955021649271;0.446319038968687;18.9065704007569;1.92165141778185
FR;2023-05-05;69;1;;1.38854812123591;0.247955021649271;10.4389064114343;1.30176386365867
FR;2023-05-05;69;2;;1.09100209525679;0.198364017319416;8.46766398932259;0.619887554123176
FR;2023-05-06;69;0;0.322341528144052;2.49194796757517;0.45871679005115;18.2990805977162;1.79767390695721
FR;2023-05-06;69;1;;1.38854812123591;0.260352772731734;10.1661558876201;1.28936611257621
FR;2023-05-06;69;2;;1.10339984633925;0.198364017319416;8.13292471009607;0.508307794381004
FR;2023-05-07;69;0;0.285148274896661;2.35557270566807;0.42152353680376;18.1998985890565;1.76048065370982
FR;2023-05-07;69;1;;1.31416161474113;0.235557270566807;10.1041671322078;1.26457061041128
FR;2023-05-07;69;2;;1.04141109092694;0.185966266236953;8.09573145684868;0.495910043298541
FR;2023-05-08;69;0;0.322341528144052;2.36797045675053;0.433921287886223;18.4106603574583;1.77287840479228
FR;2023-05-08;69;1;;1.33895711690606;0.235557270566807;10.2157468919499;1.26457061041128
FR;2023-05-08;69;2;;1.02901333984447;0.198364017319416;8.19491346550839;0.508307794381004
FR;2023-05-09;69;0;0.272750523814198;2.18200419051358;0.396728034638833;18.6710131301901;1.79767390695721
FR;2023-05-09;69;1;;1.27696836149374;0.247955021649271;10.3397244027746;1.28936611257621
FR;2023-05-09;69;2;;0.905035829019837;0.148773012989562;8.33128872741549;0.508307794381004
FR;2023-05-10;69;0;0.235557270566807;1.92165141778185;0.334739279226515;18.2618873444688;1.81007165803967
FR;2023-05-10;69;1;;1.04141109092694;0.21076176840188;10.1165648832902;1.26457061041128
FR;2023-05-10;69;2;;0.88024032685491;0.123977510824635;8.14532246117854;0.545501047628395
FR;2023-05-11;69;0;0.272750523814198;1.81007165803967;0.309943777061588;18.026330073902;1.74808290262736
FR;2023-05-11;69;1;;1.00421783767955;0.21076176840188;9.9925873724656;1.22737735716389
FR;2023-05-11;69;2;;0.805853820360129;0.0991820086597082;8.03374270143637;0.520705545463468
FR;2023-05-12;69;0;0.247955021649271;1.8348671602046;0.285148274896661;17.8527615587475;1.68609414721504
FR;2023-05-12;69;1;;0.979422335514618;0.21076176840188;9.84381435947604;1.17778635283403
FR;2023-05-12;69;2;;0.855444824689983;0.0743865064947812;8.00894719927144;0.508307794381004
FR;2023-05-13;69;0;0.235557270566807;1.76048065370982;0.297546025979125;17.332056013284;1.66129864505011
FR;2023-05-13;69;1;;0.917433580102301;0.21076176840188;9.63305259107416;1.16538860175157
FR;2023-05-13;69;2;;0.84304707360752;0.0867842575772447;7.69900342220985;0.495910043298541
FR;2023-05-14;69;0;0.272750523814198;1.85966266236953;0.322341528144052;17.4560335241086;1.66129864505011
FR;2023-05-14;69;1;;0.967024584432155;0.223159519484343;9.69504134648648;1.17778635283403
FR;2023-05-14;69;2;;0.892638077937374;0.0991820086597082;7.76099217762217;0.483512292216077
FR;2023-05-15;69;0;0.223159519484343;2.00843567535909;0.322341528144052;17.7287840479228;1.68609414721504
FR;2023-05-15;69;1;;1.01661558876201;0.223159519484343;9.79422335514619;1.1901841039165
FR;2023-05-15;69;2;;0.991820086597082;0.0991820086597082;7.93456069277666;0.495910043298541
FR;2023-05-16;69;0;0.198364017319416;1.84726491128707;0.322341528144052;17.679193043593;1.6984918982975
FR;2023-05-16;69;1;;0.954626833349691;0.185966266236953;9.79422335514619;1.17778635283403
FR;2023-05-16;69;2;;0.892638077937374;0.136375261907099;7.8849696884468;0.520705545463468
FR;2023-05-17;69;0;0.235557270566807;1.87206041345199;0.347137030308979;17.6915907946755;1.76048065370982
FR;2023-05-17;69;1;;0.991820086597082;0.21076176840188;9.80662110622865;1.23977510824635
FR;2023-05-17;69;2;;0.88024032685491;0.136375261907099;7.8849696884468;0.520705545463468
FR;2023-05-18;69;0;0.173568515154489;1.87206041345199;0.334739279226515;17.332056013284;1.67369639613258
FR;2023-05-18;69;1;;0.979422335514618;0.21076176840188;9.64545034215662;1.20258185499896
FR;2023-05-18;69;2;;0.892638077937374;0.123977510824635;7.68660567112738;0.471114541133614
FR;2023-05-19;69;0;0.173568515154489;1.85966266236953;0.334739279226515;17.4560335241086;1.68609414721504
FR;2023-05-19;69;1;;0.967024584432155;0.21076176840188;9.68264359540401;1.21497960608143
FR;2023-05-19;69;2;;0.892638077937374;0.123977510824635;7.77338992870463;0.471114541133614
FR;2023-05-20;69;0;0.148773012989562;1.84726491128707;0.347137030308979;17.1460897470471;1.63650314288519
FR;2023-05-20;69;1;;1.00421783767955;0.223159519484343;9.5834615867443;1.22737735716389
FR;2023-05-20;69;2;;0.84304707360752;0.123977510824635;7.56262816030275;0.409125785721296
FR;2023-05-21;69;0;0.111579759742172;1.78527615587475;0.347137030308979;17.2204762535418;1.63650314288519
FR;2023-05-21;69;1;;1.00421783767955;0.235557270566807;9.67024584432155;1.23977510824635
FR;2023-05-21;69;2;;0.781058318195202;0.111579759742172;7.55023040922029;0.396728034638833
FR;2023-05-22;69;0;0.136375261907099;1.68609414721504;0.347137030308979;17.493226777356;1.64890089396765
FR;2023-05-22;69;1;;0.954626833349691;0.223159519484343;9.76942785298126;1.23977510824635
FR;2023-05-22;69;2;;0.731467313865348;0.123977510824635;7.72379892437478;0.409125785721296
FR;2023-05-23;69;0;0.161170764072026;1.68609414721504;0.309943777061588;17.332056013284;1.59930988963779
FR;2023-05-23;69;1;;0.942229082267228;0.235557270566807;9.70743909756894;1.20258185499896
FR;2023-05-23;69;2;;0.743865064947811;0.0743865064947812;7.62461691571507;0.396728034638833
FR;2023-05-24;69;0;0.123977510824635;1.73568515154489;0.285148274896661;17.3196582622015;1.59930988963779
FR;2023-05-24;69;1;;1.01661558876201;0.235557270566807;9.80662110622865;1.21497960608143
FR;2023-05-24;69;2;;0.719069562782884;0.0495910043298541;7.5130371559729;0.384330283556369
FR;2023-05-25;69;0;0.123977510824635;1.6984918982975;0.347137030308979;17.1088964937997;1.66129864505011
FR;2023-05-25;69;1;;1.00421783767955;0.272750523814198;9.78182560406372;1.25217285932882
FR;2023-05-25;69;2;;0.694274060617957;0.0743865064947812;7.32707088973594;0.409125785721296
FR;2023-05-26;69;0;0.111579759742172;1.67369639613258;0.384330283556369;17.0345099873049;1.67369639613258
FR;2023-05-26;69;1;;0.979422335514618;0.297546025979125;9.68264359540401;1.25217285932882
FR;2023-05-26;69;2;;0.694274060617957;0.0867842575772447;7.35186639190087;0.42152353680376
FR;2023-05-27;69;0;0.123977510824635;1.77287840479228;0.409125785721296;16.8609414721504;1.72328740046243
FR;2023-05-27;69;1;;1.04141109092694;0.309943777061588;9.5834615867443;1.27696836149374
FR;2023-05-27;69;2;;0.731467313865348;0.0991820086597082;7.27747988540609;0.446319038968687
FR;2023-05-28;69;0;0.123977510824635;1.76048065370982;0.42152353680376;16.8609414721504;1.72328740046243
FR;2023-05-28;69;1;;1.00421783767955;0.297546025979125;9.5834615867443;1.25217285932882
FR;2023-05-28;69;2;;0.756262816030275;0.123977510824635;7.27747988540609;0.471114541133614
FR;2023-05-29;69;0;0.111579759742172;1.59930988963779;0.384330283556369;16.9477257297276;1.6984918982975
FR;2023-05-29;69;1;;0.954626833349691;0.285148274896661;9.6206548399917;1.23977510824635
FR;2023-05-29;69;2;;0.644683056288103;0.0991820086597082;7.32707088973594;0.45871679005115
FR;2023-05-30;69;0;0.123977510824635;1.64890089396765;0.471114541133614;17.170885249212;1.81007165803967
FR;2023-05-30;69;1;;0.967024584432155;0.334739279226515;9.78182560406372;1.31416161474113
FR;2023-05-30;69;2;;0.681876309535494;0.136375261907099;7.38905964514826;0.495910043298541
FR;2023-05-31;69;0;0.123977510824635;1.48773012989562;0.433921287886223;16.9601234808101;1.81007165803967
FR;2023-05-31;69;1;;0.781058318195202;0.297546025979125;9.54626833349691;1.30176386365867
FR;2023-05-31;69;2;;0.706671811700421;0.136375261907099;7.41385514731319;0.508307794381004
FR;2023-06-01;69;0;0.136375261907099;1.52492338314301;0.396728034638833;16.823748218903;1.79767390695721
FR;2023-06-01;69;1;;0.793456069277666;0.235557270566807;9.39749532050735;1.25217285932882
FR;2023-06-01;69;2;;0.731467313865348;0.161170764072026;7.42625289839565;0.545501047628395
FR;2023-06-02;69;0;0.136375261907099;1.45053687664823;0.371932532473906;16.7369639613258;1.73568515154489
FR;2023-06-02;69;1;;0.743865064947811;0.223159519484343;9.32310881401257;1.27696836149374
FR;2023-06-02;69;2;;0.706671811700421;0.148773012989562;7.41385514731319;0.45871679005115
FR;2023-06-03;69;0;0.136375261907099;1.33895711690606;0.334739279226515;16.4394179353466;1.71088964937997
FR;2023-06-03;69;1;;0.63228530520564;0.185966266236953;9.17433580102301;1.27696836149374
FR;2023-06-03;69;2;;0.706671811700421;0.148773012989562;7.26508213432363;0.433921287886223
FR;2023-06-04;69;0;0.148773012989562;1.26457061041128;0.309943777061588;16.3898269310168;1.72328740046243
FR;2023-06-04;69;1;;0.595092051958249;0.185966266236953;9.17433580102301;1.28936611257621
FR;2023-06-04;69;2;;0.66947855845303;0.123977510824635;7.21549112999377;0.433921287886223
FR;2023-06-05;69;0;0.148773012989562;1.27696836149374;0.334739279226515;16.5138044418414;1.73568515154489
FR;2023-06-05;69;1;;0.570296549793322;0.198364017319416;9.19913130318793;1.28936611257621
FR;2023-06-05;69;2;;0.706671811700421;0.136375261907099;7.31467313865348;0.446319038968687
FR;2023-06-06;69;0;0.111579759742172;1.23977510824635;0.297546025979125;16.4022246820992;1.77287840479228
FR;2023-06-06;69;1;;0.545501047628395;0.173568515154489;9.22392680535286;1.31416161474113
FR;2023-06-06;69;2;;0.694274060617957;0.123977510824635;7.17829787674638;0.45871679005115
FR;2023-06-07;69;0;0.136375261907099;1.12819534850418;0.272750523814198;15.9187123898832;1.76048065370982
FR;2023-06-07;69;1;;0.557898798710859;0.161170764072026;8.95117628153866;1.30176386365867
FR;2023-06-07;69;2;;0.570296549793322;0.111579759742172;6.9675361083445;0.45871679005115
FR;2023-06-08;69;0;0.136375261907099;0.979422335514618;0.260352772731734;15.5095866041619;1.71088964937997
FR;2023-06-08;69;1;;0.483512292216077;0.173568515154489;8.74041451313679;1.22737735716389
FR;2023-06-08;69;2;;0.495910043298541;0.0867842575772447;6.76917209102508;0.483512292216077
FR;2023-06-09;69;0;0.111579759742172;0.917433580102301;0.235557270566807;15.3732113422548;1.62410539180272
FR;2023-06-09;69;1;;0.483512292216077;0.148773012989562;8.67842575772447;1.1901841039165
FR;2023-06-09;69;2;;0.433921287886223;0.0867842575772447;6.6947855845303;0.433921287886223
FR;2023-06-10;69;0;0.123977510824635;0.905035829019837;0.223159519484343;15.2368360803477;1.63650314288519
FR;2023-06-10;69;1;;0.495910043298541;0.148773012989562;8.62883475339461;1.21497960608143
FR;2023-06-10;69;2;;0.409125785721296;0.0743865064947812;6.60800132695306;0.42152353680376
FR;2023-06-11;69;0;0.111579759742172;0.892638077937374;0.21076176840188;15.2368360803477;1.64890089396765
FR;2023-06-11;69;1;;0.508307794381004;0.136375261907099;8.65363025555954;1.22737735716389
FR;2023-06-11;69;2;;0.384330283556369;0.0743865064947812;6.58320582478813;0.42152353680376
FR;2023-06-12;69;0;0.123977510824635;0.917433580102301;0.235557270566807;15.3980068444197;1.68609414721504
FR;2023-06-12;69;1;;0.557898798710859;0.148773012989562;8.75281226421925;1.25217285932882
FR;2023-06-12;69;2;;0.359534781391442;0.0867842575772447;6.64519458020045;0.433921287886223
FR;2023-06-13;69;0;0.111579759742172;0.793456069277666;0.185966266236953;15.3236203379249;1.63650314288519
FR;2023-06-13;69;1;;0.495910043298541;0.111579759742172;8.71561901097186;1.21497960608143
FR;2023-06-13;69;2;;0.297546025979125;0.0743865064947812;6.60800132695306;0.42152353680376
FR;2023-06-14;69;0;0.0991820086597082;0.781058318195202;0.198364017319416;15.2740293335951;1.5621166363904
FR;2023-06-14;69;1;;0.483512292216077;0.0991820086597082;8.70322125988939;1.15299085066911
FR;2023-06-14;69;2;;0.297546025979125;0.0991820086597082;6.57080807370567;0.409125785721296
FR;2023-06-15;69;0;0.0991820086597082;0.793456069277666;0.198364017319416;15.2244383292652;1.57451438747287
FR;2023-06-15;69;1;;0.495910043298541;0.111579759742172;8.65363025555954;1.15299085066911
FR;2023-06-15;69;2;;0.297546025979125;0.0867842575772447;6.57080807370567;0.42152353680376
FR;2023-06-16;69;0;0.111579759742172;0.781058318195202;0.21076176840188;15.1252563206055;1.54971888530794
FR;2023-06-16;69;1;;0.495910043298541;0.111579759742172;8.59164150014722;1.11579759742172
FR;2023-06-16;69;2;;0.285148274896661;0.0991820086597082;6.53361482045828;0.433921287886223
FR;2023-06-17;69;0;0.0867842575772447;0.731467313865348;0.198364017319416;14.8773012989562;1.53732113422548
FR;2023-06-17;69;1;;0.471114541133614;0.111579759742172;8.51725499365244;1.12819534850418
FR;2023-06-17;69;2;;0.260352772731734;0.0867842575772447;6.36004630530379;0.409125785721296
FR;2023-06-18;69;0;0.0867842575772447;0.768660567112739;0.21076176840188;14.9392900543685;1.5621166363904
FR;2023-06-18;69;1;;0.471114541133614;0.111579759742172;8.54205049581737;1.14059309958664
FR;2023-06-18;69;2;;0.297546025979125;0.0991820086597082;6.39723955855118;0.42152353680376
FR;2023-06-19;69;0;0.0619887554123176;0.731467313865348;0.173568515154489;15.0632675651932;1.5621166363904
FR;2023-06-19;69;1;;0.409125785721296;0.0867842575772447;8.55444824689983;1.12819534850418
FR;2023-06-19;69;2;;0.322341528144052;0.0867842575772447;6.50881931829335;0.433921287886223
FR;2023-06-20;69;0;0.0619887554123176;0.719069562782884;0.161170764072026;15.0012788097809;1.53732113422548
FR;2023-06-20;69;1;;0.384330283556369;0.0867842575772447;8.52965274473491;1.14059309958664
FR;2023-06-20;69;2;;0.334739279226515;0.0743865064947812;6.47162606504596;0.396728034638833
FR;2023-06-21;69;0;0.0495910043298541;0.706671811700421;0.161170764072026;14.8277102946264;1.54971888530794
FR;2023-06-21;69;1;;0.396728034638833;0.111579759742172;8.48006174040505;1.15299085066911
FR;2023-06-21;69;2;;0.309943777061588;0.0495910043298541;6.34764855422132;0.396728034638833
FR;2023-06-22;69;0;0.0495910043298541;0.644683056288103;0.148773012989562;14.7161305348842;1.53732113422548
FR;2023-06-22;69;1;;0.334739279226515;0.0867842575772447;8.4304707360752;1.12819534850418
FR;2023-06-22;69;2;;0.309943777061588;0.0619887554123176;6.28565979880901;0.409125785721296
FR;2023-06-23;69;0;0.0743865064947812;0.63228530520564;0.136375261907099;14.6417440283894;1.47533237881316
FR;2023-06-23;69;1;;0.322341528144052;0.0867842575772447;8.38087973174534;1.10339984633925
FR;2023-06-23;69;2;;0.309943777061588;0.0495910043298541;6.26086429664408;0.371932532473906
FR;2023-06-24;69;0;0.0743865064947812;0.657080807370567;0.123977510824635;14.5177665175648;1.4629346277307
FR;2023-06-24;69;1;;0.322341528144052;0.0619887554123176;8.30649322525056;1.10339984633925
FR;2023-06-24;69;2;;0.334739279226515;0.0619887554123176;6.21127329231423;0.359534781391442
FR;2023-06-25;69;0;0.0743865064947812;0.607489803040713;0.0991820086597082;14.5425620197297;1.4629346277307
FR;2023-06-25;69;1;;0.297546025979125;0.0495910043298541;8.31889097633302;1.10339984633925
FR;2023-06-25;69;2;;0.309943777061588;0.0495910043298541;6.22367104339669;0.359534781391442
FR;2023-06-26;69;0;0.0619887554123176;0.495910043298541;0.0991820086597082;14.5673575218946;1.47533237881316
FR;2023-06-26;69;1;;0.272750523814198;0.0495910043298541;8.33128872741549;1.10339984633925
FR;2023-06-26;69;2;;0.223159519484343;0.0495910043298541;6.23606879447915;0.371932532473906
FR;2020-03-07;79;0;0;0;0;2.75649486202653;0.456489594985285
FR;2020-03-07;79;1;;0;0;0;0
FR;2020-03-07;79;2;;0;0;0;0
FR;2020-03-08;79;0;0;0;0;3.05496882797845;0.614505224018653
FR;2020-03-08;79;1;;0;0;0;0
FR;2020-03-08;79;2;;0;0;0;0
FR;2020-03-09;79;0;0;0;0;3.98550531006384;0.895421897855752
FR;2020-03-09;79;1;;0;0;0;0
FR;2020-03-09;79;2;;0;0;0;0
FR;2020-03-10;79;0;0;0;0;5.0740574211826;1.08855211111876
FR;2020-03-10;79;1;;0;0;0;0
FR;2020-03-10;79;2;;0;0;0;0
FR;2020-03-11;79;0;0;0;0;6.44352620613845;1.3167969086114
FR;2020-03-11;79;1;;0;0;0;0
FR;2020-03-11;79;2;;0;0;0;0
FR;2020-03-12;79;0;0;0;0;7.86566686743876;1.56259899821886
FR;2020-03-12;79;1;;0;0;0;0
FR;2020-03-12;79;2;;0;0;0;0
FR;2020-03-13;79;0;0.368703134411192;7.79543769897949;1.63282816667814;9.55116691046135;1.84351567205596
FR;2020-03-13;79;1;;0;0;0;0
FR;2020-03-13;79;2;;0;0;0;0
FR;2020-03-14;79;0;0.386260426526011;9.4984950341169;2.14198963800788;11.3420107061729;2.30000526704125
FR;2020-03-14;79;1;;0;0;0;0
FR;2020-03-14;79;2;;0;0;0;0
FR;2020-03-15;79;0;0.579390639789016;11.5000263352062;2.61603652510798;13.5191149284104;2.9145104910599
FR;2020-03-15;79;1;;0;0;0;0
FR;2020-03-15;79;2;;0;0;0;0
FR;2020-03-16;79;0;0.702291684592747;14.4847659947254;3.44122925450446;17.2237035646371;4.00306260217866
FR;2020-03-16;79;1;;0;0;0;0
FR;2020-03-16;79;2;;0;0;0;0
FR;2020-03-17;79;0;1.08855211111876;18.1717973388373;4.7053542867714;21.5603547169973;5.39008867924933
FR;2020-03-17;79;1;;0;0;0;0
FR;2020-03-17;79;2;;0;0;0;0
FR;2020-03-18;79;0;1.36946878495586;22.2802036937049;5.7412345215457;26.2305944195391;6.37329703767918
FR;2020-03-18;79;1;;0;0;0;0
FR;2020-03-18;79;2;;0;0;0;0
FR;2020-03-19;79;0;1.73817191936705;26.7397558908688;7.37406268822384;31.2168653801476;7.97101062012768
FR;2020-03-19;79;1;;0;0;0;0
FR;2020-03-19;79;2;;0;0;0;0
FR;2020-03-20;79;0;2.26489068281161;32.919922715285;9.20002106816498;38.0290947206972;9.60383878680581
FR;2020-03-20;79;1;;0;0;0;0
FR;2020-03-20;79;2;;0;0;0;0
FR;2020-03-21;79;0;2.84428132260062;36.9756571938081;10.3236877635134;42.7168917153538;10.9733075717617
FR;2020-03-21;79;1;;0;0;0;0
FR;2020-03-21;79;2;;0;0;0;0
